country,port_name,locode
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
India,Kattupalli,INKAT
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
United Kingdom (UK),Keiss,GBKES
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Japan,Kesennuma,JPKSN
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kiato,GRKIO
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Greece,Kimi (Kymi),GRKIM
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Norway,Kinsarvik,NOKIV
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Sweden,Klagshamn,SEKGM
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Kohtsuura,JPKTU
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Japan,Koniya,JPKNY
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
Finland,Kotka,FIKTK
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
India,Krishnapatnam,INKRI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Japan,Kuji,JPKJI
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Turkey,Kusadasi,TRKUS
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
Greece,Kythira,GRKIT
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
France,La Pallice,FRLPE
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Fiji,Labasa,FJMAL
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Canada,Lake Harbour,CALAH
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
Norway,Larkollen,NOLRK
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
United Kingdom (UK),Laxo,GBLAX
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Greece,Lefkimmi,GRLFK
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Haiti,Les Cayes,HTACA
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Sweden,Lidkoping,SELDK
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Italy,Lipari,ITLIP
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Chile,Llanquihue,CLLIA
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
Togolese Rep,Lome,TGLFW
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
United States (USA),Lorain,USLOR
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
Jamaica,Lucea,JMLUC
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
United Kingdom (UK),Lyme Regis,GBLYR
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
Brazil,Macapa,BRMCP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
United Kingdom (UK),Magilligan Point Ferry Term.,GBMGP
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Croatia,Mali Losinj,HRLSZ
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Italy,Manfredonia,ITMFR
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Argentina,Mar del Plata,ARMDQ
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
Italy,Marina di Pisa,ITMPA
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
New Zealand,Marsden Point,NZMAP
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Matane,CAMNE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Canada,Mayne,CAMYE
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Panama,Melones Oil Term.,PAMEL
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Greece,Methoni,GRMET
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Japan,Mikurajima,JPMKR
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
